"PassengerId","Survived","Pclass","Sex","Age","SibSp","Parch","Ticket","Embarked","HasCabinNum","Friend_size","Fare_pp","Title","Deck","Ticket_class","Family_size","Group_size","Age_group"
1069,NA,1,"male",54,1,0,"11778","C","Yes",2,27.72085,"Mr","C","1",2,2,"50-59"
1070,NA,2,"female",36,0,3,"230136","S","Yes",4,9.75,"Mrs","F","2",4,4,"30-39"
1071,NA,1,"female",64,0,2,"PC 17756","C","Yes",3,27.7194333333333,"Mrs","E","P",3,3,"60-69"
1072,NA,2,"male",30,0,0,"233478","S","No",1,13,"Mr","U","2",1,1,"20-29"
1073,NA,1,"male",37,1,1,"PC 17756","C","Yes",3,27.7194333333333,"Mr","E","P",3,3,"30-39"
1074,NA,1,"female",18,1,0,"113773","S","Yes",2,26.55,"Mrs","D","1",2,2,"10-19"
1075,NA,3,"male",27.4318181818182,0,0,"7935","Q","No",1,7.75,"Mr","U","7",1,1,"20-29"
1076,NA,1,"female",27,1,1,"PC 17558","C","Yes",3,82.5069333333333,"Mrs","B","P",3,3,"20-29"
1077,NA,2,"male",40,0,0,"239059","S","No",1,16,"Mr","U","2",1,1,"30-39"
1078,NA,2,"female",21,0,1,"S.O./P.P. 2","S","No",2,10.5,"Miss","U","S",2,2,"20-29"
1079,NA,3,"male",17,2,0,"A/4 48873","S","No",1,8.05,"Mr","U","A",3,3,"10-19"
1080,NA,3,"female",9.6,8,2,"CA. 2343","S","No",11,6.32272727272727,"Miss","U","C",11,11,"0-9"
1081,NA,2,"male",40,0,0,"28221","S","No",1,13,"Mr","U","2",1,1,"30-39"
1082,NA,2,"male",34,1,0,"226875","S","No",2,13,"Mr","U","2",2,2,"30-39"
1083,NA,1,"male",40.5474308300395,0,0,"111163","S","No",1,26,"Mr","U","1",1,1,"40-49"
1084,NA,3,"male",11.5,1,1,"A/5. 851","S","No",3,4.83333333333333,"Master","U","A",3,3,"10-19"
1085,NA,2,"male",61,0,0,"235509","Q","No",1,12.35,"Mr","U","2",1,1,"60-69"
1086,NA,2,"male",8,0,2,"28220","S","No",3,10.8333333333333,"Master","U","2",3,3,"0-9"
1087,NA,3,"male",33,0,0,"347465","S","No",1,7.8542,"Mr","U","3",1,1,"30-39"
1088,NA,1,"male",6,0,2,"16966","C","Yes",5,26.9,"Master","E","1",3,5,"0-9"
1089,NA,3,"female",18,0,0,"347066","S","No",1,7.775,"Miss","U","3",1,1,"10-19"
1090,NA,2,"male",23,0,0,"C.A. 31030","S","No",1,10.5,"Mr","U","C",1,1,"20-29"
1091,NA,3,"female",27.4318181818182,0,0,"65305","S","No",1,8.1125,"Mrs","U","6",1,1,"20-29"
1092,NA,3,"female",27.4318181818182,0,0,"36568","Q","No",2,7.75,"Miss","U","3",1,2,"20-29"
1093,NA,3,"male",0.33,0,2,"347080","S","No",3,4.8,"Master","U","3",3,3,"0-9"
1094,NA,1,"male",47,1,0,"PC 17757","C","Yes",5,45.505,"Other","C","P",2,5,"40-49"
1095,NA,2,"female",8,1,1,"26360","S","No",3,8.66666666666667,"Miss","U","2",3,3,"0-9"
1096,NA,2,"male",25,0,0,"C.A. 34050","S","No",1,10.5,"Mr","U","C",1,1,"20-29"
1097,NA,1,"male",40.5474308300395,0,0,"F.C. 12998","C","No",1,25.7417,"Mr","U","F",1,1,"40-49"
1098,NA,3,"female",35,0,0,"9232","Q","No",1,7.75,"Miss","U","9",1,1,"30-39"
1099,NA,2,"male",24,0,0,"28034","S","No",1,10.5,"Mr","U","2",1,1,"20-29"
1100,NA,1,"female",33,0,0,"PC 17613","C","Yes",1,27.7208,"Miss","A","P",1,1,"30-39"
1101,NA,3,"male",25,0,0,"349250","S","No",1,7.8958,"Mr","U","3",1,1,"20-29"
1102,NA,3,"male",32,0,0,"C 4001","S","No",3,7.50833333333333,"Mr","U","C",1,3,"30-39"
1103,NA,3,"male",27.4318181818182,0,0,"SOTON/O.Q. 3101308","S","No",1,7.05,"Mr","U","S",1,1,"20-29"
1104,NA,2,"male",17,0,0,"S.O.C. 14879","S","No",7,10.5,"Mr","U","S",1,7,"10-19"
1105,NA,2,"female",60,1,0,"24065","S","No",2,13,"Mrs","U","2",2,2,"50-59"
1106,NA,3,"female",38,4,2,"347091","S","No",1,7.775,"Miss","U","3",7,7,"30-39"
1107,NA,1,"male",42,0,0,"113038","S","Yes",1,42.5,"Mr","B","1",1,1,"40-49"
1108,NA,3,"female",27.4318181818182,0,0,"330924","Q","No",1,7.8792,"Miss","U","3",1,1,"20-29"
1109,NA,1,"male",57,1,1,"36928","S","No",4,41.216675,"Mr","U","3",3,4,"50-59"
1110,NA,1,"female",50,1,1,"113503","C","Yes",5,42.3,"Mrs","C","1",3,5,"40-49"
1111,NA,3,"male",27.4318181818182,0,0,"32302","S","No",1,8.05,"Mr","U","3",1,1,"20-29"
1112,NA,2,"female",30,1,0,"SC/PARIS 2148","C","No",1,13.8583,"Miss","U","S",2,2,"20-29"
1113,NA,3,"male",21,0,0,"342684","S","No",1,8.05,"Mr","U","3",1,1,"20-29"
1114,NA,2,"female",22,0,0,"W./C. 14266","S","Yes",1,10.5,"Mrs","F","W",1,1,"20-29"
1115,NA,3,"male",21,0,0,"350053","S","No",1,7.7958,"Mr","U","3",1,1,"20-29"
1116,NA,1,"female",53,0,0,"PC 17606","C","No",1,27.4458,"Mrs","U","P",1,1,"50-59"
1117,NA,3,"female",20.0475384615385,0,2,"2661","C","No",3,5.08193333333333,"Mrs","U","2",3,3,"20-29"
1118,NA,3,"male",23,0,0,"350054","S","No",1,7.7958,"Mr","U","3",1,1,"20-29"
1119,NA,3,"female",27.4318181818182,0,0,"370368","Q","No",1,7.75,"Miss","U","3",1,1,"20-29"
1120,NA,3,"male",40.5,0,0,"C.A. 6212","S","No",2,7.55,"Mr","U","C",1,2,"40-49"
1121,NA,2,"male",36,0,0,"242963","S","No",1,13,"Mr","U","2",1,1,"30-39"
1122,NA,2,"male",14,0,0,"220845","S","No",5,13,"Mr","U","2",1,5,"10-19"
1123,NA,1,"female",21,0,0,"113795","S","No",1,26.55,"Miss","U","1",1,1,"20-29"
1124,NA,3,"male",21,1,0,"3101266","S","No",1,6.4958,"Mr","U","3",2,2,"20-29"
1125,NA,3,"male",27.4318181818182,0,0,"330971","Q","No",1,7.8792,"Mr","U","3",1,1,"20-29"
1126,NA,1,"male",39,1,0,"PC 17599","C","Yes",2,35.64165,"Mr","C","P",2,2,"30-39"
1127,NA,3,"male",20,0,0,"350416","S","No",1,7.8542,"Mr","U","3",1,1,"10-19"
1128,NA,1,"male",64,1,0,"110813","C","Yes",2,37.625,"Mr","D","1",2,2,"60-69"
1129,NA,3,"male",20,0,0,"2679","C","No",1,7.225,"Mr","U","2",1,1,"10-19"
1130,NA,2,"female",18,1,1,"250650","S","No",1,13,"Miss","U","2",3,3,"10-19"
1131,NA,1,"female",48,1,0,"PC 17761","C","Yes",3,35.475,"Mrs","C","P",2,3,"40-49"
1132,NA,1,"female",55,0,0,"112377","C","No",1,27.7208,"Mrs","U","1",1,1,"50-59"
1133,NA,2,"female",45,0,2,"237789","S","No",2,15,"Mrs","U","2",3,3,"40-49"
1134,NA,1,"male",45,1,1,"16966","C","Yes",5,26.9,"Mr","E","1",3,5,"40-49"
1135,NA,3,"male",27.4318181818182,0,0,"3470","S","No",1,7.8875,"Mr","U","3",1,1,"20-29"
1136,NA,3,"male",25.7082,1,2,"W./C. 6607","S","No",4,5.8625,"Master","U","W",4,4,"20-29"
1137,NA,1,"male",41,1,0,"17464","S","Yes",2,25.93125,"Mr","D","1",2,2,"40-49"
1138,NA,2,"female",22,0,0,"F.C.C. 13534","S","No",2,10.5,"Mrs","U","F",1,2,"20-29"
1139,NA,2,"male",42,1,1,"28220","S","No",3,10.8333333333333,"Mr","U","2",3,3,"40-49"
1140,NA,2,"female",29,1,0,"26707","S","No",2,13,"Mrs","U","2",2,2,"20-29"
1141,NA,3,"female",27.4318181818182,1,0,"2660","C","No",2,7.2271,"Mrs","U","2",2,2,"20-29"
1142,NA,2,"female",0.92,1,2,"C.A. 34651","S","No",4,6.9375,"Miss","U","C",4,4,"0-9"
1143,NA,3,"male",20,0,0,"SOTON/O2 3101284","S","No",1,7.925,"Mr","U","S",1,1,"10-19"
1144,NA,1,"male",27,1,0,"13508","C","Yes",2,68.3896,"Mr","C","1",2,2,"20-29"
1145,NA,3,"male",24,0,0,"7266","S","No",1,9.325,"Mr","U","7",1,1,"20-29"
1146,NA,3,"male",32.5,0,0,"345775","S","No",1,9.5,"Mr","U","3",1,1,"30-39"
1147,NA,3,"male",27.4318181818182,0,0,"C.A. 42795","S","No",1,7.55,"Mr","U","C",1,1,"20-29"
1148,NA,3,"male",27.4318181818182,0,0,"AQ/4 3130","Q","No",1,7.75,"Mr","U","A",1,1,"20-29"
1149,NA,3,"male",28,0,0,"363611","S","No",1,8.05,"Mr","U","3",1,1,"20-29"
1150,NA,2,"female",19,0,0,"28404","S","No",1,13,"Miss","U","2",1,1,"10-19"
1151,NA,3,"male",21,0,0,"345501","S","No",1,7.775,"Mr","U","3",1,1,"20-29"
1152,NA,3,"male",36.5,1,0,"345572","S","No",2,8.7,"Mr","U","3",2,2,"30-39"
1153,NA,3,"male",21,0,0,"350410","S","No",1,7.8542,"Mr","U","3",1,1,"20-29"
1154,NA,2,"female",29,0,2,"29103","S","No",3,7.66666666666667,"Mrs","U","2",3,3,"20-29"
1155,NA,3,"female",1,1,1,"350405","S","No",2,6.09165,"Miss","U","3",3,3,"0-9"
1156,NA,2,"male",30,0,0,"C.A. 34644","C","No",1,12.7375,"Mr","U","C",1,1,"20-29"
1157,NA,3,"male",27.4318181818182,0,0,"349235","S","No",1,7.8958,"Mr","U","3",1,1,"20-29"
1158,NA,1,"male",40.5474308300395,0,0,"112051","S","No",1,0,"Mr","U","1",1,1,"40-49"
1159,NA,3,"male",27.4318181818182,0,0,"C.A. 49867","S","No",1,7.55,"Mr","U","C",1,1,"20-29"
1160,NA,3,"female",27.4318181818182,0,0,"A. 2. 39186","S","No",1,8.05,"Miss","U","A",1,1,"20-29"
1161,NA,3,"male",17,0,0,"315095","S","No",1,8.6625,"Mr","U","3",1,1,"10-19"
1162,NA,1,"male",46,0,0,"13050","C","Yes",2,37.62085,"Mr","C","1",1,2,"40-49"
1163,NA,3,"male",27.4318181818182,0,0,"368573","Q","No",1,7.75,"Mr","U","3",1,1,"20-29"
1164,NA,1,"female",26,1,0,"13508","C","Yes",2,68.3896,"Mrs","C","1",2,2,"20-29"
1165,NA,3,"female",27.4318181818182,1,0,"370371","Q","No",2,7.75,"Miss","U","3",2,2,"20-29"
1166,NA,3,"male",27.4318181818182,0,0,"2676","C","No",1,7.225,"Mr","U","2",1,1,"20-29"
1167,NA,2,"female",20,1,0,"236853","S","No",2,13,"Miss","U","2",2,2,"10-19"
1168,NA,2,"male",28,0,0,"SC 14888","S","No",1,10.5,"Mr","U","S",1,1,"20-29"
1169,NA,2,"male",40,1,0,"2926","S","No",2,13,"Mr","U","2",2,2,"30-39"
1170,NA,2,"male",30,1,0,"CA 31352","S","No",2,10.5,"Mr","U","C",2,2,"20-29"
1171,NA,2,"male",22,0,0,"W./C. 14260","S","No",1,10.5,"Mr","U","W",1,1,"20-29"
1172,NA,3,"female",23,0,0,"315085","S","No",1,8.6625,"Miss","U","3",1,1,"20-29"
1173,NA,3,"male",0.75,1,1,"SOTON/O.Q. 3101315","S","No",3,4.59166666666667,"Master","U","S",3,3,"0-9"
1174,NA,3,"female",27.4318181818182,0,0,"364859","Q","No",1,7.75,"Miss","U","3",1,1,"20-29"
1175,NA,3,"female",9,1,1,"2650","C","No",3,5.08193333333333,"Miss","U","2",3,3,"0-9"
1176,NA,3,"female",2,1,1,"370129","S","No",3,6.7375,"Miss","U","3",3,3,"0-9"
1177,NA,3,"male",36,0,0,"A/5 21175","S","No",1,7.25,"Mr","U","A",1,1,"30-39"
1178,NA,3,"male",27.4318181818182,0,0,"SOTON/O.Q. 3101314","S","No",1,7.25,"Mr","U","S",1,1,"20-29"
1179,NA,1,"male",24,1,0,"21228","S","Yes",2,41.13335,"Mr","B","2",2,2,"20-29"
1180,NA,3,"male",27.4318181818182,0,0,"2655","C","Yes",1,7.2292,"Mr","F","2",1,1,"20-29"
1181,NA,3,"male",27.4318181818182,0,0,"A/5 1478","S","No",1,8.05,"Mr","U","A",1,1,"20-29"
1182,NA,1,"male",40.5474308300395,0,0,"PC 17607","S","No",1,39.6,"Mr","U","P",1,1,"40-49"
1183,NA,3,"female",30,0,0,"382650","Q","No",1,6.95,"Miss","U","3",1,1,"20-29"
1184,NA,3,"male",27.4318181818182,0,0,"2652","C","No",1,7.2292,"Mr","U","2",1,1,"20-29"
1185,NA,1,"male",53,1,1,"33638","S","Yes",3,27.2861,"Other","A","3",3,3,"50-59"
1186,NA,3,"male",36,0,0,"345771","S","No",1,9.5,"Mr","U","3",1,1,"30-39"
1187,NA,3,"male",26,0,0,"349202","S","No",1,7.8958,"Mr","U","3",1,1,"20-29"
1188,NA,2,"female",1,1,2,"SC/Paris 2123","C","No",4,10.3948,"Miss","U","S",4,4,"0-9"
1189,NA,3,"male",27.4318181818182,2,0,"2662","C","No",3,7.2264,"Mr","U","2",3,3,"20-29"
1190,NA,1,"male",30,0,0,"113801","S","No",1,45.5,"Mr","U","1",1,1,"20-29"
1191,NA,3,"male",29,0,0,"347467","S","No",1,7.8542,"Mr","U","3",1,1,"20-29"
1192,NA,3,"male",32,0,0,"347079","S","No",1,7.775,"Mr","U","3",1,1,"30-39"
1193,NA,2,"male",32.1026315789474,0,0,"237735","C","Yes",1,15.0458,"Mr","D","2",1,1,"30-39"
1194,NA,2,"male",43,0,1,"S.O./P.P. 2","S","No",2,10.5,"Mr","U","S",2,2,"40-49"
1195,NA,3,"male",24,0,0,"315092","S","No",1,8.6625,"Mr","U","3",1,1,"20-29"
1196,NA,3,"female",27.4318181818182,0,0,"383123","Q","No",1,7.75,"Miss","U","3",1,1,"20-29"
1197,NA,1,"female",64,1,1,"112901","S","Yes",1,26.55,"Mrs","B","1",3,3,"60-69"
1198,NA,1,"male",30,1,2,"113781","S","Yes",6,25.2583333333333,"Mr","C","1",4,6,"20-29"
1199,NA,3,"male",0.83,0,1,"392091","S","No",2,4.675,"Master","U","3",2,2,"0-9"
1200,NA,1,"male",55,1,1,"12749","S","Yes",4,23.375,"Mr","B","1",3,4,"50-59"
1201,NA,3,"female",45,1,0,"350026","S","No",2,7.05415,"Mrs","U","3",2,2,"40-49"
1202,NA,3,"male",18,0,0,"315091","S","No",1,8.6625,"Mr","U","3",1,1,"10-19"
1203,NA,3,"male",22,0,0,"2658","C","No",1,7.225,"Mr","U","2",1,1,"20-29"
1204,NA,3,"male",27.4318181818182,0,0,"LP 1588","S","No",1,7.575,"Mr","U","L",1,1,"20-29"
1205,NA,3,"female",37,0,0,"368364","Q","No",1,7.75,"Miss","U","3",1,1,"30-39"
1206,NA,1,"female",55,0,0,"PC 17760","C","Yes",4,33.908325,"Mrs","C","P",1,4,"50-59"
1207,NA,3,"female",17,0,0,"AQ/3. 30631","Q","No",1,7.7333,"Miss","U","A",1,1,"10-19"
1208,NA,1,"male",57,1,0,"PC 17569","C","Yes",3,48.8402666666667,"Mr","B","P",2,3,"50-59"
1209,NA,2,"male",19,0,0,"28004","S","No",1,10.5,"Mr","U","2",1,1,"10-19"
1210,NA,3,"male",27,0,0,"350408","S","No",1,7.8542,"Mr","U","3",1,1,"20-29"
1211,NA,2,"male",22,2,0,"C.A. 31029","S","No",3,10.5,"Mr","U","C",3,3,"20-29"
1212,NA,3,"male",26,0,0,"347075","S","No",1,7.775,"Mr","U","3",1,1,"20-29"
1213,NA,3,"male",25,0,0,"2654","C","Yes",1,7.2292,"Mr","F","2",1,1,"20-29"
1214,NA,2,"male",26,0,0,"244368","S","Yes",1,13,"Mr","F","2",1,1,"20-29"
1215,NA,1,"male",33,0,0,"113790","S","No",1,26.55,"Mr","U","1",1,1,"30-39"
1216,NA,1,"female",39,0,0,"24160","S","No",4,52.834375,"Miss","U","2",1,4,"30-39"
1217,NA,3,"male",23,0,0,"SOTON/O.Q. 3101309","S","No",1,7.05,"Mr","U","S",1,1,"20-29"
1218,NA,2,"female",12,2,1,"230136","S","Yes",4,9.75,"Miss","F","2",4,4,"10-19"
1219,NA,1,"male",46,0,0,"PC 17585","C","No",2,39.6,"Mr","U","P",1,2,"40-49"
1220,NA,2,"male",29,1,0,"2003","S","No",2,13,"Mr","U","2",2,2,"20-29"
1221,NA,2,"male",21,0,0,"236854","S","No",1,13,"Mr","U","2",1,1,"20-29"
1222,NA,2,"female",48,0,2,"C.A. 33112","S","No",4,9.1875,"Mrs","U","C",3,4,"40-49"
1223,NA,1,"male",39,0,0,"PC 17580","C","Yes",1,29.7,"Mr","A","P",1,1,"30-39"
1224,NA,3,"male",27.4318181818182,0,0,"2684","C","No",1,7.225,"Mr","U","2",1,1,"20-29"
1225,NA,3,"female",19,1,1,"2653","C","No",3,5.24723333333333,"Mrs","U","2",3,3,"10-19"
1226,NA,3,"male",27,0,0,"349229","S","No",1,7.8958,"Mr","U","3",1,1,"20-29"
1227,NA,1,"male",30,0,0,"110469","S","Yes",1,26,"Mr","C","1",1,1,"20-29"
1228,NA,2,"male",32,0,0,"244360","S","No",1,13,"Mr","U","2",1,1,"30-39"
1229,NA,3,"male",39,0,2,"2675","C","No",1,7.2292,"Mr","U","2",3,3,"30-39"
1230,NA,2,"male",25,0,0,"C.A. 31029","S","No",3,10.5,"Mr","U","C",1,3,"20-29"
1231,NA,3,"male",27.4318181818182,0,0,"2622","C","No",1,7.2292,"Master","U","2",1,1,"20-29"
1232,NA,2,"male",18,0,0,"C.A. 15185","S","No",1,10.5,"Mr","U","C",1,1,"10-19"
1233,NA,3,"male",32,0,0,"350403","S","No",1,7.5792,"Mr","U","3",1,1,"30-39"
1234,NA,3,"male",37.3529411764706,1,9,"CA. 2343","S","No",11,6.32272727272727,"Mr","U","C",11,11,"30-39"
1235,NA,1,"female",58,0,1,"PC 17755","C","Yes",4,128.0823,"Mrs","B","P",2,4,"50-59"
1236,NA,3,"male",25.7082,1,1,"A/5. 851","S","No",3,4.83333333333333,"Master","U","A",3,3,"20-29"
1237,NA,3,"female",16,0,0,"348125","S","No",1,7.65,"Miss","U","3",1,1,"10-19"
1238,NA,2,"male",26,0,0,"237670","S","No",1,13,"Mr","U","2",1,1,"20-29"
1239,NA,3,"female",38,0,0,"2688","C","No",1,7.2292,"Mrs","U","2",1,1,"30-39"
1240,NA,2,"male",24,0,0,"248726","S","No",1,13.5,"Mr","U","2",1,1,"20-29"
1241,NA,2,"female",31,0,0,"F.C.C. 13528","S","No",2,10.5,"Miss","U","F",1,2,"30-39"
1242,NA,1,"female",45,0,1,"PC 17759","C","Yes",2,31.67915,"Mrs","D","P",2,2,"40-49"
1243,NA,2,"male",25,0,0,"F.C.C. 13540","S","No",1,10.5,"Mr","U","F",1,1,"20-29"
1244,NA,2,"male",18,0,0,"S.O.C. 14879","S","No",7,10.5,"Mr","U","S",1,7,"10-19"
1245,NA,2,"male",49,1,2,"220845","S","No",5,13,"Mr","U","2",4,5,"40-49"
1246,NA,3,"female",0.17,1,2,"C.A. 2315","S","No",4,5.14375,"Miss","U","C",4,4,"0-9"
1247,NA,1,"male",50,0,0,"113044","S","Yes",1,26,"Mr","E","1",1,1,"40-49"
1248,NA,1,"female",59,2,0,"11769","S","Yes",2,25.7396,"Mrs","C","1",3,3,"50-59"
1249,NA,3,"male",27.4318181818182,0,0,"1222","S","No",1,7.8792,"Mr","U","1",1,1,"20-29"
1250,NA,3,"male",27.4318181818182,0,0,"368402","Q","No",1,7.75,"Mr","U","3",1,1,"20-29"
1251,NA,3,"female",30,1,0,"349910","S","No",2,7.775,"Mrs","U","3",2,2,"20-29"
1252,NA,3,"male",14.5,8,2,"CA. 2343","S","No",11,6.32272727272727,"Master","U","C",11,11,"10-19"
1253,NA,2,"female",24,1,1,"S.C./PARIS 2079","C","No",3,12.3347333333333,"Mrs","U","S",3,3,"20-29"
1254,NA,2,"female",31,0,0,"CA 31352","S","No",2,10.5,"Mrs","U","C",1,2,"30-39"
1255,NA,3,"male",27,0,0,"315083","S","No",1,8.6625,"Mr","U","3",1,1,"20-29"
1256,NA,1,"female",25,1,0,"11765","C","Yes",2,27.72085,"Mrs","E","1",2,2,"20-29"
1257,NA,3,"female",37.3529411764706,1,9,"CA. 2343","S","No",11,6.32272727272727,"Mrs","U","C",11,11,"30-39"
1258,NA,3,"male",27.4318181818182,1,0,"2689","C","No",2,7.22915,"Mr","U","2",2,2,"20-29"
1259,NA,3,"female",22,0,0,"3101295","S","No",7,5.66964285714286,"Miss","U","3",1,7,"20-29"
1260,NA,1,"female",45,0,1,"112378","C","No",2,29.7,"Mrs","U","1",2,2,"40-49"
1261,NA,2,"male",29,0,0,"SC/PARIS 2147","C","No",1,13.8583,"Mr","U","S",1,1,"20-29"
1262,NA,2,"male",21,1,0,"28133","S","No",1,11.5,"Mr","U","2",2,2,"20-29"
1263,NA,1,"female",31,0,0,"16966","C","Yes",5,26.9,"Miss","E","1",1,5,"30-39"
1264,NA,1,"male",49,0,0,"112058","S","Yes",2,0,"Mr","B","1",1,2,"40-49"
1265,NA,2,"male",44,0,0,"248746","S","No",1,13,"Mr","U","2",1,1,"40-49"
1266,NA,1,"female",54,1,1,"33638","S","Yes",3,27.2861,"Mrs","A","3",3,3,"50-59"
1267,NA,1,"female",45,0,0,"PC 17608","C","No",7,37.4821428571429,"Miss","U","P",1,7,"40-49"
1268,NA,3,"female",22,2,0,"315152","S","No",1,8.6625,"Miss","U","3",3,3,"20-29"
1269,NA,2,"male",21,0,0,"29107","S","No",1,11.5,"Mr","U","2",1,1,"20-29"
1270,NA,1,"male",55,0,0,"680","S","Yes",1,50,"Mr","C","6",1,1,"50-59"
1271,NA,3,"male",5,4,2,"347077","S","No",7,4.48392857142857,"Master","U","3",7,7,"0-9"
1272,NA,3,"male",27.4318181818182,0,0,"366713","Q","No",1,7.75,"Mr","U","3",1,1,"20-29"
1273,NA,3,"male",26,0,0,"330910","Q","No",1,7.8792,"Mr","U","3",1,1,"20-29"
1274,NA,3,"female",27.4318181818182,0,0,"364498","S","No",2,7.25,"Mrs","U","3",1,2,"20-29"
1275,NA,3,"female",19,1,0,"376566","S","No",2,8.05,"Mrs","U","3",2,2,"10-19"
1276,NA,2,"male",32.1026315789474,0,0,"SC/PARIS 2159","S","No",1,12.875,"Mr","U","S",1,1,"30-39"
1277,NA,2,"female",24,1,2,"220845","S","No",5,13,"Miss","U","2",4,5,"20-29"
1278,NA,3,"male",24,0,0,"349911","S","No",1,7.775,"Mr","U","3",1,1,"20-29"
1279,NA,2,"male",57,0,0,"244346","S","No",1,13,"Mr","U","2",1,1,"50-59"
1280,NA,3,"male",21,0,0,"364858","Q","No",1,7.75,"Mr","U","3",1,1,"20-29"
1281,NA,3,"male",6,3,1,"349909","S","No",5,4.215,"Master","U","3",5,5,"0-9"
1282,NA,1,"male",23,0,0,"12749","S","Yes",4,23.375,"Mr","B","1",1,4,"20-29"
1283,NA,1,"female",51,0,1,"PC 17592","S","Yes",2,19.7,"Mrs","D","P",2,2,"50-59"
1284,NA,3,"male",13,0,2,"C.A. 2673","S","No",3,6.75,"Master","U","C",3,3,"10-19"
1285,NA,2,"male",47,0,0,"C.A. 30769","S","No",1,10.5,"Mr","U","C",1,1,"40-49"
1286,NA,3,"male",29,3,1,"315153","S","No",3,7.34166666666667,"Mr","U","3",5,5,"20-29"
1287,NA,1,"female",18,1,0,"13695","S","Yes",2,30,"Mrs","C","1",2,2,"10-19"
1288,NA,3,"male",24,0,0,"371109","Q","No",1,7.25,"Mr","U","3",1,1,"20-29"
1289,NA,1,"female",48,1,1,"13567","C","Yes",2,39.6,"Mrs","B","1",3,3,"40-49"
1290,NA,3,"male",22,0,0,"347065","S","No",1,7.775,"Mr","U","3",1,1,"20-29"
1291,NA,3,"male",31,0,0,"21332","Q","No",1,7.7333,"Mr","U","2",1,1,"30-39"
1292,NA,1,"female",30,0,0,"36928","S","Yes",4,41.216675,"Miss","C","3",1,4,"20-29"
1293,NA,2,"male",38,1,0,"28664","S","No",2,10.5,"Mr","U","2",2,2,"30-39"
1294,NA,1,"female",22,0,1,"112378","C","No",2,29.7,"Miss","U","1",2,2,"20-29"
1295,NA,1,"male",17,0,0,"113059","S","No",2,23.55,"Mr","U","1",1,2,"10-19"
1296,NA,1,"male",43,1,0,"17765","C","Yes",1,27.7208,"Mr","D","1",2,2,"40-49"
1297,NA,2,"male",20,0,0,"SC/PARIS 2166","C","Yes",1,13.8625,"Mr","D","S",1,1,"10-19"
1298,NA,2,"male",23,1,0,"28666","S","No",1,10.5,"Mr","U","2",2,2,"20-29"
1299,NA,1,"male",50,1,1,"113503","C","Yes",5,42.3,"Mr","C","1",3,5,"40-49"
1300,NA,3,"female",27.4318181818182,0,0,"334915","Q","No",1,7.7208,"Miss","U","3",1,1,"20-29"
1301,NA,3,"female",3,1,1,"SOTON/O.Q. 3101315","S","No",3,4.59166666666667,"Miss","U","S",3,3,"0-9"
1302,NA,3,"female",27.4318181818182,0,0,"365237","Q","No",1,7.75,"Miss","U","3",1,1,"20-29"
1303,NA,1,"female",37,1,0,"19928","Q","Yes",3,30,"Mrs","C","1",2,3,"30-39"
1304,NA,3,"female",28,0,0,"347086","S","No",1,7.775,"Miss","U","3",1,1,"20-29"
1305,NA,3,"male",27.4318181818182,0,0,"A.5. 3236","S","No",1,8.05,"Mr","U","A",1,1,"20-29"
1306,NA,1,"female",39,0,0,"PC 17758","C","Yes",3,36.3,"Other","C","P",1,3,"30-39"
1307,NA,3,"male",38.5,0,0,"SOTON/O.Q. 3101262","S","No",1,7.25,"Mr","U","S",1,1,"30-39"
1308,NA,3,"male",27.4318181818182,0,0,"359309","S","No",1,8.05,"Mr","U","3",1,1,"20-29"
1309,NA,3,"male",25.7082,1,1,"2668","C","No",3,7.45276666666667,"Master","U","2",3,3,"20-29"
